id,name,current_price,original_price,discount_rate,review_count,rating_average,battery,bluetooth,brand,camera_primary,camera_secondary,GPU,chip_set,NFC,CPU,display_type,GPS,internet,accessories,model,jack_3.5mm,sim_type,charging_port,weight,camera_video,RAM,ROM,screen_size,wifi,url,source,category,category_id,image_url,thumbnails
205815576,"Apple iPad 10.9-inch (10th Gen) Wi-Fi, 2022",8850000,12990000,32,112,5,28.6 Wh (~ 7587 mAh),v5.2,apple, 12 MP,12 MP,Apple GPU 4 nhân,Apple A14 Bionic 6 nhân,N/A,2 nhân 3.1 GHz &amp; 4 nhân 1.8 GHz,Retina IPS LCD," GPS, iBeacon",N/A,"Cáp Sạc USB‑C, Bộ Tiếp Hợp Nguồn USB-C 20W",N/A,Type-C,N/A,Type-C,466g,"4K 2160p@30fps, FullHD 1080p@30fps, 4K 2160p@25fps, FullHD 1080p@60fps, 4K 2160p@24fps, 4K 2160p@60fps, HD 720p@30fps,FullHD 1080p@25fps", 4 GB,64GB/256GB,10.9 inch,Wi-Fi 802.11 a/b/g/n/ac/ax,https://tiki.vn/product-p205815576.html?spid=205815580,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/ba/76/5b/3a6f121cb64e208aa6b2934454fa8fed.png,https://salt.tikicdn.com/ts/product/db/b1/be/0f64b71b22983aa6cad3561d043d0a66.png,https://salt.tikicdn.com/ts/product/46/43/92/f590bdf5f176d66bbfadefdeaa71d9bc.png,https://salt.tikicdn.com/ts/product/47/94/8f/9f7004df9fe319cbf939cad1678dac57.png,https://salt.tikicdn.com/ts/product/6e/d2/f6/4bada92e9362c8f1631bf4f11b42b9f8.png,https://salt.tikicdn.com/ts/product/0a/91/1f/64e9ba76375ef19b9c047d59e0d9b46e.png,https://salt.tikicdn.com/ts/product/92/d2/ee/c9120997afb9a59e86ba74a6364ce8ad.png,https://salt.tikicdn.com/ts/product/70/aa/50/e638d1a812a027d14e303de90305e9a7.png",https://salt.tikicdn.com/ts/product/ba/76/5b/3a6f121cb64e208aa6b2934454fa8fed.png
188030974,"Máy tính bảng Oukitel RT1 - hàng chính hãng  (chống nước,chống va đập , pin khủng,pin 10.000mAh,màn hình 10,1 inch,Ram 4Gb,Rom 64Gb,tám nhân,học online)",6990000,6990000,0,0,0,N/A,N/A,oukitel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Oukitel RT1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p188030974.html?spid=188030975,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/b4/5a/05/8e18026a3242ca9a4ec8ab28a7b617c7.jpg,https://salt.tikicdn.com/ts/product/80/95/90/c1f4d6287ff90f8927835296026b2a8f.jpg,https://salt.tikicdn.com/ts/product/26/2d/5b/d870fc6f39088f307c8a2de58ab3dc73.jpg,https://salt.tikicdn.com/ts/product/49/37/72/6c63cd25492c1f6da05d978b57786d0f.jpg,https://salt.tikicdn.com/ts/product/fd/76/b1/1226d99de6ca7401448ae4935667e01e.jpg,https://salt.tikicdn.com/ts/product/a9/4d/31/f96c634de081c8c5a5dc8f5956a85885.jpg",https://salt.tikicdn.com/ts/product/b4/5a/05/8e18026a3242ca9a4ec8ab28a7b617c7.jpg
183330021,"Apple iPad 10.2-inch (9th Gen) Wi-Fi, 2021",6950000,10990000,37,1024,5,32.4 Wh,v4.2,apple,8.0MP,12.0 MP,Apple GPU 4 nhân,A13 Bionic,N/A,4 x 2.5 GHz Vortex + 4 x 1.6 GHz Tempest,IPS LCD,"GPS, A-GPS, GLONASS",N/A,"Sách hướng dẫn, Cáp Lightning - Type C, Củ sạc đầu Type C",N/A,3.5 mm,N/A,Type-C,490g,"FullHD 1080p@30fps,HD 720p@30fps,FullHD 1080p@25fps",3GB,64 GB,10.2 inch,802.11 b/g/n/ac - dual bands (2.4GHz + 5GHz),https://tiki.vn/product-p183330021.html?spid=124939769,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/54/ff/25/bfdf0febe11a28eaa7cd3fa735a82c49.png,https://salt.tikicdn.com/ts/product/91/8e/0f/3d91c418c952c8bad2fb52e7d34eb2c8.jpg,https://salt.tikicdn.com/ts/product/dd/e6/fc/68b7246e01393350da3506e6ccb2c3e9.jpg,https://salt.tikicdn.com/ts/product/03/0a/50/6af71ef33fca65a90e4b04dc04ef3ad3.jpg,https://salt.tikicdn.com/ts/product/39/35/7c/f72e20721c623c87cb1ff80a81d1470c.jpg,https://salt.tikicdn.com/ts/product/3d/e4/01/30c0850e59c4c4bde2fb5e0ecb640a16.jpg,https://salt.tikicdn.com/ts/product/32/dc/61/8ddbbd80d19584a0213539029d80e46d.jpg,https://salt.tikicdn.com/ts/product/72/25/a8/e8fd38c4b3fd5c9c3932d378a3108322.jpg,https://salt.tikicdn.com/ts/product/a4/56/3a/3a04f82e48ffa3bc1ae3d6e77039b104.jpg",https://salt.tikicdn.com/ts/product/54/ff/25/bfdf0febe11a28eaa7cd3fa735a82c49.png
176909016,Máy tính bảng HANET Smart Edu Tablet Model T432 - Hàng Chính Hãng,3300000,3300000,0,0,0,5000,N/A,hanet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1 kg,N/A,N/A,N/A,10.1 inch,N/A,https://tiki.vn/product-p176909016.html?spid=176909017,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/56/5f/8e/549f0bd6115b4efdf22a5808ddb5fd7d.jpg,https://salt.tikicdn.com/ts/product/13/5c/00/180b381389131af2d7fe70d3e82926a8.jpg,https://salt.tikicdn.com/ts/product/42/72/38/cf6b0a7b60d11a64d529407d8946972e.jpg,https://salt.tikicdn.com/ts/product/c8/06/37/98e8fc5220b14d9ce48ef19d6fe068ef.jpg",https://salt.tikicdn.com/ts/product/56/5f/8e/549f0bd6115b4efdf22a5808ddb5fd7d.jpg
162866839,Máy tính bảng VNPT Technology VNT Tab8 Plus 8 Inch Android 11 RAM 4GB - Hàng chính hãng,3146000,3146000,0,6,4.7,Li-ion 5000mAh,Hỗ trợ Bluetooth 5.0 ,vnpt technology,N/A,N/A,N/A,N/A,N/A,N/A,"8 inches, 800 * 1280 IPS",Có,Có,1 vỏ hộp thiết bị ;1 thiết bị VNT Tab8 Plus;1 sách hướng dẫn sử dụng;1 bộ củ sạc và dây sạc;1 bộ dây chuyển đổi,VNT Tab8 Plus,N/A,1 khe Sim/ Micro,Type C,1000gr,Có,4 GB,N/A,N/A,WiFi chuẩn AC IEEE 802.11a/b/g/n/ac,https://tiki.vn/product-p162866839.html?spid=162866840,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/72/5b/56/4078325afd6d0c3371d50bdf91a121ae.jpg,https://salt.tikicdn.com/ts/product/a2/70/4a/8ecc366ef4b3b98e9bc34bc8bcde83cf.jpg,https://salt.tikicdn.com/ts/product/9e/d1/c0/be3719320c2794bb42d037f49015e2cc.jpg,https://salt.tikicdn.com/ts/product/c1/bd/84/5125b30fd6a17056f7c9447f8cfdfc17.jpg,https://salt.tikicdn.com/ts/product/c0/88/75/c18a59514ff86bc89a277994f142c04a.jpg,https://salt.tikicdn.com/ts/product/9f/50/e2/999bc73cfb077d52e4da18bc1000c586.jpg,https://salt.tikicdn.com/ts/product/f8/89/18/e80cdb9ea58f309406f227a5897e4ef0.jpg,https://salt.tikicdn.com/ts/product/c8/d1/dd/67dcde6f511b89d180757881037b1622.jpg,https://salt.tikicdn.com/ts/product/f9/59/c6/e569e9169385387cfc60309fdcf8c426.jpg,https://salt.tikicdn.com/ts/product/97/91/a8/0279fac58eeb750dadf5d7c938cef08f.jpg,https://salt.tikicdn.com/ts/product/55/2b/99/dde514142ee46a85976868852dfd2283.jpg,https://salt.tikicdn.com/ts/product/9d/1f/68/d745365f8166a5a4d91026ea1c77e354.png",https://salt.tikicdn.com/ts/product/72/5b/56/4078325afd6d0c3371d50bdf91a121ae.jpg
72310420,Máy tính bảng VANKYO MatrixPad S30 - Hàng Chính Hãng,3090000,3090000,0,4,3.8,N/A,N/A,vankyo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sản phẩm nguyên hộp và phụ kiện từ nhà sản xuất,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p72310420.html?spid=72310421,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/5a/f2/36/90f4fae6dc87e39d2534831bc24aa1be.jpg,https://salt.tikicdn.com/ts/product/f2/96/3a/c2c1e4a8b4da87a80c97239c727b37ef.jpg,https://salt.tikicdn.com/ts/product/80/ff/a0/d5508562fa0839c69dba640256783a67.jpg,https://salt.tikicdn.com/ts/product/01/3a/f9/113c1da6a915b12c083cefa1df6153e8.jpg,https://salt.tikicdn.com/ts/product/08/03/ad/4033f28bb2e6b8898bf9a1e2ff44b11c.jpg,https://salt.tikicdn.com/ts/product/de/01/0b/b0da5e9434809f6b4d298cc2e1ea7cde.jpg,https://salt.tikicdn.com/ts/product/6c/65/f1/b990d376eb99131f94b96aad76bf86f3.jpg,https://salt.tikicdn.com/ts/product/4f/37/18/b75cb4aa027cf9efb4263864e55ef3e4.png",https://salt.tikicdn.com/ts/product/5a/f2/36/90f4fae6dc87e39d2534831bc24aa1be.jpg
160450655,Máy Tính Bảng Masstel Tab 10A 3GB/32GB - Hàng Chính Hãng,3790000,3790000,0,2,4.5,6000mAh,v4.2,masstel,N/A,N/A,IMG PowerVR GE8100,MediaTek MT8765WA 4 nhân,N/A,4 nhân 1.5 GHz,IPS LCD,BDS GLONASS GPS,N/A,"Bộ sản phẩm bao gồm: Máy kèm pin, sạc, cáp USB TypeC, thẻ bảo hành, bao da, sách hướng dẫn, vỏ hộp.",N/A,3.5 mm,Micro SIM,Type-C,450 g,N/A,3GB,32GB,N/A,Wi-Fi 802.11 a/b/g/n,https://tiki.vn/product-p160450655.html?spid=160450659,tiki.vn,may-tinh-bang,tablets,https://salt.tikicdn.com/ts/product/80/26/6e/9a765514ebc6edf554e0dcf38b00688a.jpg,https://salt.tikicdn.com/ts/product/80/26/6e/9a765514ebc6edf554e0dcf38b00688a.jpg
72310352,Máy tính bảng Vankyo MatrixPad Z10 - Hàng Chính Hãng,2990000,2990000,0,8,4.6,N/A,N/A,vankyo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sản phẩm nguyên hộp và phụ kiện từ nhà sản xuất,Vankyo MatrixPad Z10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p72310352.html?spid=72310353,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/55/83/e6/2ce6f69ef8546d708ea2e0e12b0d01c0.jpg,https://salt.tikicdn.com/ts/product/d8/54/d4/750674f7a44628bb6f0082d1545cd7b2.jpg,https://salt.tikicdn.com/ts/product/0e/6e/39/1d329432fb76f935ec6d62f1e64176df.jpg,https://salt.tikicdn.com/ts/product/29/10/9a/ad75b6670bc8753698c947786ebabffd.jpg,https://salt.tikicdn.com/ts/product/3d/37/96/aecf431e3ff68274c108ef7cc7c7734d.jpg",https://salt.tikicdn.com/ts/product/55/83/e6/2ce6f69ef8546d708ea2e0e12b0d01c0.jpg
275093810,Apple iPad Air 6 M2 11-Inch Wi-Fi,14850000,16990000,13,13,4.6,N/A,N/A,apple,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,iPad Air;Cáp Sạc USB-C (1 mét);Bộ Tiếp Hợp Nguồn USB-C 20W;Khăn lau màn hình trong phiên bản mặt kính màn hình có cấu trúc nano,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275093810.html?spid=275242997,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/7e/a8/66/266f56341d6c000e55ec516340154903.jpg,https://salt.tikicdn.com/ts/product/71/6a/21/d1d33dcbc6cf8a6a6242feddad0c6b64.jpg,https://salt.tikicdn.com/ts/product/fe/e3/6e/b59d023b318f6b15ee7b27d6a882d234.jpg,https://salt.tikicdn.com/ts/product/ff/7f/9a/37026d595e64bc3e08c91ee43f4cfd3f.jpg,https://salt.tikicdn.com/ts/product/a2/8f/05/e4cb83fd086cd3d4ddfc5988b3596565.jpg,https://salt.tikicdn.com/ts/product/9c/aa/d4/494aa63c380973f361d501fc9ab3ffb7.jpg,https://salt.tikicdn.com/ts/product/34/dc/02/0da0ac988759d4c8d4180fb55d9ec2dc.jpg,https://salt.tikicdn.com/ts/product/c7/41/f0/7649fa8bf72ad2e48304dd6855d04a1f.jpg,https://salt.tikicdn.com/ts/product/39/88/2f/39dd19c74775a4669f1f47be9ea1e9eb.jpg,https://salt.tikicdn.com/ts/product/28/46/43/c57b98102213df2bce5f2cf288d51eb7.jpg",https://salt.tikicdn.com/ts/product/7e/a8/66/266f56341d6c000e55ec516340154903.jpg
276580199,Máy Tính Bảng Samsung Galaxy Tab S6 Lite (2024) (LTE) (4GB/64GB) - Hàng Chính Hãng,6790000,8990000,24,0,0,7040 mAh,Bluetooth 5.3,samsung,N/A,N/A,Mali-G68,Exynos 1280 8 nhân,N/A,2 nhân 2.4 GHz &amp; 6 nhân 2 GHz,TFT LCD,QZSS GPS GLONASS GALILEO BDS,Có,N/A,SM-P625NZAAXXV,3.5mm Stereo,1 Nano SIM, Type-C,467 g,N/A,4 GB,16 GB,N/A,"802.11a/b/g/n/ac 2.4GHz+5GHz, VHT80 MIMO",https://tiki.vn/product-p276580199.html?spid=276580200,tiki.vn,may-tinh-bang,tablets,https://salt.tikicdn.com/ts/product/11/61/73/cae05aca483b909bf859ab2c2d35d49c.jpg,https://salt.tikicdn.com/ts/product/11/61/73/cae05aca483b909bf859ab2c2d35d49c.jpg
275776159,Máy tính bảng OPPO Pad Neo WiFi - Hàng Chính Hãng,6640500,6990000,5,0,0,N/A,N/A,oppo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275776159.html?spid=275776160,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/5d/5e/81/2b266ff25e2b7d7a3967729bba553d11.jpg,https://salt.tikicdn.com/ts/product/55/9c/64/5a214a9b383b7fffbb6ccc821602adb7.jpg,https://salt.tikicdn.com/ts/product/f1/e5/04/148dddc54431cf5022bc8dfdf1550ef7.jpg,https://salt.tikicdn.com/ts/product/6a/df/21/ac05c88ab9feb3ddab8c68f26d1c7e9c.jpg,https://salt.tikicdn.com/ts/product/fd/26/4e/dacf8786a19dc9d46bfb3572afd1787d.jpg,https://salt.tikicdn.com/ts/product/05/e5/d9/f129c0f2073ee5dd2e252603911ac3dc.jpg,https://salt.tikicdn.com/ts/product/16/42/3e/443145999b772006da04cb8c4a2a92c0.jpg,https://salt.tikicdn.com/ts/product/c9/24/57/4c2e01848befc1ed33668bdb769876a0.jpg,https://salt.tikicdn.com/ts/product/dd/7b/0c/356f7bcd3befaad5c4ebd35a278c607a.jpg",https://salt.tikicdn.com/ts/product/5d/5e/81/2b266ff25e2b7d7a3967729bba553d11.jpg
275774447,Máy tính bảng OPPO Pad Neo 4G 8GB/128GB - Hàng Chính Hãng,7590500,7990000,5,0,0,N/A,N/A,oppo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275774447.html?spid=275774448,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/0b/ca/3d/f0452e2a81711e843b94d691c58ddcc8.jpg,https://salt.tikicdn.com/ts/product/92/bc/28/e7b7dd99c55566c05560a1bcf8ebb479.jpg,https://salt.tikicdn.com/ts/product/b5/bd/dd/2cc13b369f4d8b0548e5ce10d2ce6324.jpg,https://salt.tikicdn.com/ts/product/ec/5f/7d/eef33121430621e7140fc33a43cbb0f6.jpg,https://salt.tikicdn.com/ts/product/2f/f2/43/65be87c12ac1fc2a0f252715d6e597a9.jpg,https://salt.tikicdn.com/ts/product/a3/f4/1f/b0a6f01dcb0e093df9e97fa7c2de53c0.jpg,https://salt.tikicdn.com/ts/product/35/8d/89/689653efe365ac79561486cb3f845ed2.jpg,https://salt.tikicdn.com/ts/product/31/66/eb/1699dcb10892cf88ad329cfdee0c58a4.jpg",https://salt.tikicdn.com/ts/product/0b/ca/3d/f0452e2a81711e843b94d691c58ddcc8.jpg
274626215,Máy tính bảng Samsung Galaxy Tab S9+ Wifi 12GB_512GB - Hàng chính hãng,27990000,27990000,0,0,0,9.800 mAh,Có,samsung,N/A,N/A,N/A,N/A,N/A,"3.36 GHz, 2.8GHz, 2GHz",Dynamic AMOLED 2X,N/A,N/A,N/A,SM-X810NZEEXXV,N/A,N/A,N/A,450g,N/A,N/A,N/A,N/A,Có,https://tiki.vn/product-p274626215.html?spid=274626235,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/f2/57/88/1f6e9e79b2b40301cd2fa9b6e55cf152.png,https://salt.tikicdn.com/ts/product/2e/de/43/3f4ac5b7b18daef1559f21d84e6d951a.png,https://salt.tikicdn.com/ts/product/6b/2d/14/5fe1b2a2882de13a695b1fe05e8dd356.png,https://salt.tikicdn.com/ts/product/99/da/ce/9ace4c86267e035e0772ba1c6e1dc6a6.png,https://salt.tikicdn.com/ts/product/e3/09/ed/f0c59ac6ab9174b10dd9cc13e52ca67c.png,https://salt.tikicdn.com/ts/product/34/26/24/5bade71fd2a0f275d24876a613d200fc.png,https://salt.tikicdn.com/ts/product/91/84/94/809ad101d02f0277e7efa9771da838e0.png",https://salt.tikicdn.com/ts/product/f2/57/88/1f6e9e79b2b40301cd2fa9b6e55cf152.png
274361820,"Máy Tính Bảng Học Tập Smart Study 1, Hàng Chính Hãng, Cho Trẻ Từ 5-12 Tuổi, 64GB, Tích Hợp Chương Trình Học Tập Toàn Diện",7900000,7900000,0,0,0,N/A,N/A,nexta,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Máy tính bảng đi kèm: ;- 01 Ốp lưng bảo vệ máy ;- 01 Dây sạc pin đi theo máy ;- 01 Que sim ;- 01 Hướng dẫn sử dụng ;- 01 Thẻ bảo hành đi theo máy ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p274361820.html?spid=274361821,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/22/56/54/542594a7bb6ccb707b8b562c1f47b09b.jpg,https://salt.tikicdn.com/ts/product/b6/a8/a0/86de4324845ef5695fe4c6cdc6ee22a3.jpg,https://salt.tikicdn.com/ts/product/26/04/62/ea3c0cddc6b4a37ddd021ee5b676e244.jpg,https://salt.tikicdn.com/ts/product/42/ac/12/ef2d60913ffe2e291d5f8dd37ffcd448.jpg,https://salt.tikicdn.com/ts/product/49/36/bb/d212a339e9c208dfc168f808e4cc951f.jpg,https://salt.tikicdn.com/ts/product/a1/9f/55/b03e28781c3d165be68789671eb24573.jpg,https://salt.tikicdn.com/ts/product/21/fd/2e/d8d499297192fd1d5faf55dce11fa6cc.jpg",https://salt.tikicdn.com/ts/product/22/56/54/542594a7bb6ccb707b8b562c1f47b09b.jpg
273872197,Máy Tính Bảng Samsung Galaxy Tab A9 Wifi 4GB/64GB - Hàng Chính Hãng,2583000,3990000,35,5,5, 5100 mAh,v5.3,samsung,N/A,N/A,Mali-G57 MC2,MediaTek Helio G99 8 nhân,N/A,2.2 GHz,TFT LCD,N/A,N/A,"Bộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn sử dụng, dụng cụ lấy thẻ nhớ.",Samsung Galaxy Tab A9 Wifi 4GB/64GB,N/A,N/A, Type-C,Nặng 332 g,N/A,N/A,N/A,N/A,"Dual-band , Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct",https://tiki.vn/product-p273872197.html?spid=273872203,tiki.vn,may-tinh-bang,tablets,https://salt.tikicdn.com/ts/product/1b/77/a4/0cfa5f36a2aafd43e346d09f48d59ca4.jpg,https://salt.tikicdn.com/ts/product/1b/77/a4/0cfa5f36a2aafd43e346d09f48d59ca4.jpg
276500679,Laptop Dell Inspiron 14 7440 2-in-1 N7440-C7U161W11IBU (Intel Core 7 150U | 16GB | 1TB | 14 inch FHD+ | WIn 11 | Office | Xanh) - Hàng Chính Hãng - Bảo Hành 12 Tháng,30990000,39690000,22,0,0,N/A,N/A,dell,N/A,N/A,N/A,N/A,N/A,N/A,Display 14.0Inch FHD+ 250 nits Touch,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Weight 1.71 kg,N/A,RAM 16GB DDR5 5200Mhz,SSD 1TB M.2 PCIe NVMe,N/A,N/A,https://tiki.vn/product-p276500679.html?spid=276500680,tiki.vn,laptop,laptops,"https://salt.tikicdn.com/ts/product/d1/c3/c2/4d698fa79c7c19b8d6324fcebab52050.png,https://salt.tikicdn.com/ts/product/e7/3c/46/f570ef0d03207c96d83a2e69577af924.jpg,https://salt.tikicdn.com/ts/product/ee/1b/96/066e8ddfe5b0a871715224c06626738c.jpg,https://salt.tikicdn.com/ts/product/77/24/a5/dfcfe8154c124b6b8b6f8d5f1b5c95dd.jpg,https://salt.tikicdn.com/ts/product/26/6f/41/161e04a55b7d5eeb5f59fc5c1575fee7.jpg,https://salt.tikicdn.com/ts/product/0a/d5/a5/ebd8c4641d748d4ade921782f80fbc5b.jpg,https://salt.tikicdn.com/ts/product/c6/68/05/7cabcf7b9a95ab80c2e489499d7a3f45.jpg,https://salt.tikicdn.com/ts/product/ef/25/43/6f47dcdd6d1cca2b2bff7118df058f2d.jpg,https://salt.tikicdn.com/ts/product/16/88/38/d8c45c31bcbab53f01ba14f0946fdae1.jpg,https://salt.tikicdn.com/ts/product/d1/9f/00/a926ee9de3184446c72aae16da8edeeb.jpg,https://salt.tikicdn.com/ts/product/60/12/3b/8189ed586d2765e140cec4a655d84dea.jpg,https://salt.tikicdn.com/ts/product/2c/0f/20/e5c4c76b02927bc698a55ee409fe6c34.jpg,https://salt.tikicdn.com/ts/product/29/0a/30/5d7dbf1f85b2ccbde6458d08f2011bf0.jpg",https://salt.tikicdn.com/ts/product/d1/c3/c2/4d698fa79c7c19b8d6324fcebab52050.png
274626173,Máy tính bảng Samsung Galaxy Tab S9+ 5G 12GB_512GB - Hàng chính hãng,30990000,30990000,0,0,0,9.800 mAh,Có,samsung,N/A,N/A,N/A,N/A,N/A,"3.36 GHz, 2.8GHz, 2GHz",Dynamic AMOLED 2X,N/A,N/A,N/A,SM-X816BZAEXXV,N/A,N/A,N/A, 450g,N/A,N/A,N/A,N/A,Có,https://tiki.vn/product-p274626173.html?spid=274626230,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/16/68/d5/c0aa0953c67a14fd57d5ffe40dc3b28d.png,https://salt.tikicdn.com/ts/product/47/9d/7c/46fe5d206a58f196c6fe1af66da01f69.png,https://salt.tikicdn.com/ts/product/a9/10/d7/76aa565991ba4b73f03a6a61801d9a61.png,https://salt.tikicdn.com/ts/product/88/1c/7b/fa55e4a4434bb76c481019fb1f7fcbaf.png,https://salt.tikicdn.com/ts/product/e3/e8/a6/7c4b916675140a84d82ac40fb8f68878.png,https://salt.tikicdn.com/ts/product/dd/fa/6e/bbc4d145d90bbb75338be17e97b2645c.png,https://salt.tikicdn.com/ts/product/3b/5a/70/0e8518c405f3897884052720ac2da253.png",https://salt.tikicdn.com/ts/product/16/68/d5/c0aa0953c67a14fd57d5ffe40dc3b28d.png
249782771,Máy tính bảng Xelex Gama Tab X8 EDU (Hàng chính hãng),2890000,2890000,0,0,0,5000 mAh,"A2DP, 4.0",xelex,N/A,N/A,N/A,4-core CPU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Có,Lithium Ion,Type C,289g,N/A,3 GB,32 GB,N/A,"Wi-Fi 802.11 b / g / n / ac, Wi-Fi Direct",https://tiki.vn/product-p249782771.html?spid=249782772,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/1d/c2/aa/f2c04f0289d29269144c7f156064298b.jpg,https://salt.tikicdn.com/ts/product/2e/49/34/37fbb5ecf8aac627e0e12d74f6859a14.jpg,https://salt.tikicdn.com/ts/product/3e/b3/6f/229e46563f1963df443d798a7ac281e6.jpg,https://salt.tikicdn.com/ts/product/39/5d/56/06d52c418ff50404abe7a414cd527e98.jpg,https://salt.tikicdn.com/ts/product/00/d9/2b/3ead6108543c45e83681397a1d7506a3.jpg",https://salt.tikicdn.com/ts/product/1d/c2/aa/f2c04f0289d29269144c7f156064298b.jpg
