product_id,name,current_price,original_price,review_count,rating_average,battery,bluetooth,brand,camera_primary,camera_secondary,GPU,chip_set,NFC,CPU,display_type,GPS,internet,accessories,model,jack_3.5mm,sim_type,charging_port,weight,camera_video,RAM,ROM,screen_size,wifi,source,category,category_id,discount_rate,url,image_url,thumbnails
63588,Laptop ASUS VivoBook 15 X1504VA-NJ070W,14990000.0,18490000.0,1,5,"42WHrs, 3S1P, 3-cell Li-ion",Bluetooth 5,asus,N/A,N/A,N/A,N/A,N/A,"Intel Core i5-1335U (12MB Cache, 1.3 GHz up to 4.6 GHz, 10 lõi / 12 luồng)",N/A,N/A,N/A,N/A,Laptop Asus VivoBook 15 X1504VA-NJ070W,N/A,N/A,N/A,1.70 kg,N/A,N/A,N/A,15.6 inches,Wi-Fi 6E (802.11ax) (Dual band) 2*2,cellphones.com.vn,380,laptops,19,http://cellphones.com.vn/laptop-asus-vivobook-15-x1504va-nj070w.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_99__2.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_99__2.png
86030,Laptop HP Pavilion 15-EG3111TU 8U6L8PA,18790000.0,21290000.0,1,5,"3-cell, 41 Wh Li-ion",N/A,hp,N/A,N/A,N/A,N/A,N/A,"Intel Core i5-1335U (up to 4.6 GHz with Intel Turbo Boost Technology,12 MB L3 cache,10 lõi,12 luồng)",N/A,N/A,N/A,"Cáp, sạc, sách hdsd",N/A,N/A,N/A,N/A,1.6 kg,N/A,N/A,N/A,15.6 inches,N/A,cellphones.com.vn,380,laptops,12,http://cellphones.com.vn/laptop-hp-pavilion-15-eg3111tu-8u6l8pa.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_10__4_41.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_10__4_41.png
66275,Laptop ASUS TUF Gaming F15 FX507ZC4-HN074W,18990000.0,25990000.0,9,4.9,"56WHrs, 4S1P, 4-cell Li-ion",Bluetooth 5.2,asus,N/A,N/A,N/A,N/A,N/A,"Intel Core i5-12500H (2.5 GHz, 18M Cache, up to 4.5 GHz, 12 lõi: 4 P và 8 E)",N/A,N/A,N/A,N/A,Laptop Asus TUF Gaming F15 FX507ZC4-HN074W ,N/A,N/A,N/A,2.20 kg,N/A,N/A,N/A,15.6 inches,Wi-Fi 6 (802.11ax) (Dual band) 2*2,cellphones.com.vn,380,laptops,27,http://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507zc4-hn074w.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_509_4__1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_509_4__1.png
78118,MacBook Air M3 13 inch 2024 16GB - 512GB | Chính hãng Apple Việt Nam,32490000.0,32990000.0,0,0,N/A,N/A,apple,N/A,N/A,N/A,N/A,N/A,CPU Apple M3 8 Lõi<br>Neural Engine 16 lõi,N/A,N/A,N/A,"Máy, Sách HDSD, Cáp sạc USB-C (2 m), Cốc sạc USB-C 35W",Macbook Air M3 13 inch 2024 16GB - 512GB,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.6 inches,Wi-Fi 6E,cellphones.com.vn,380,laptops,2,http://cellphones.com.vn/macbook-air-m3-13-inch-2024-16gb-512gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_11_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_11_.png
83458,Laptop ASUS Vivobook 14 OLED A1405ZA-KM264W,15490000.0,17990000.0,3,5,"50WHrs, 3S1P, 3-cell Li-ion",Bluetooth 5.3,asus,N/A,N/A,N/A,N/A,N/A,"Intel Core i5-12500H 2.5 GHz (18M Cache, up to 4.5 GHz, 4P+8E lõi)",N/A,N/A,N/A,"Cáp, sạc, sách hdsd",Laptop ,N/A,N/A,N/A,1.6 kg,N/A,N/A,N/A,14 inches,Wi-Fi 6(802.11ax) (Dual band) 2*2,cellphones.com.vn,380,laptops,14,http://cellphones.com.vn/laptop-asus-vivobook-14-oled-a1405za-km264w.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__5_13.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__5_13.png
86458,MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W I Chính hãng Apple Việt Nam,24990000.0,27490000.0,1,5,"52,6 Wh",5.3,apple,N/A,N/A,N/A,N/A,N/A,Apple M2 8 nhân,N/A,N/A,N/A,"Máy, Sách HDSD, Cáp sạc USB-C (2 m), Cốc sạc USB-C 30W",N/A,N/A,N/A,N/A,1.24 kg,N/A,N/A,N/A,13.6 inches,802.11ax Wi-Fi 6,cellphones.com.vn,380,laptops,10,http://cellphones.com.vn/macbook-air-m2-2022-16gb-256gb-10gpu.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_524_4_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_524_4_.png
69109,Laptop ASUS Vivobook 15 X1504ZA-NJ582W,9990000.0,12990000.0,2,5,"42WHrs, 3S1P, 3-cell Li-ion",Bluetooth 5.3,asus,N/A,N/A,N/A,N/A,N/A,"Intel Core i3-1215U (1.2 GHz, 10M Cache, up to 4.4 GHz, 6 lõi)",N/A,N/A,N/A,N/A,Laptop Asus Vivobook 15 X1504ZA-NJ582W,N/A,N/A,N/A,1.70 kg,N/A,N/A,N/A,15.6 inches,Wi-Fi 6E (802.11ax) (Dual band) 1*1,cellphones.com.vn,380,laptops,23,http://cellphones.com.vn/laptop-asus-vivobook-15-x1504za-nj582w.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_8__1_115.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_8__1_115.png
74284,Laptop ASUS Zenbook 14 Oled UX3405MA-PP151W,26390000.0,28990000.0,4,5,"75WHrs, 2S2P, 4-cell Li-ion",Bluetooth® 5.3,asus,N/A,N/A,N/A,N/A,N/A,"Intel® Core™ Ultra 5 125H 1.2 GHz (18MB Cache, tối đa 4.5 GHz, 14 nhân, 18 luồng); Intel® AI Boost NPU",N/A,N/A,N/A,"Máy, sạc, sách hướng dẫn",Laptop Asus Zenbook 14 Oled 3405MA-PP151W,N/A,N/A,N/A,1.20 kg,N/A,N/A,N/A,14 inches,Wi-Fi 6E(802.11ax) (Dual band) 2*2,cellphones.com.vn,380,laptops,9,http://cellphones.com.vn/laptop-asus-zenbook-14-oled-ux3405ma-pp151w.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_565_36_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_565_36_.png
70295,Laptop Acer Aspire 7 A715-76G-5806,18490000.0,22990000.0,2,5,"3-cell Li-ion, 50 Wh",Bluetooth 5.1,acer,N/A,N/A,N/A,N/A,N/A,"Intel Core i5 - 12450H (8 lõi / 12 luồng, 2.00 GHz, Turbo Boost 4.4 GHz, 12 MB)",N/A,N/A,N/A,N/A,Laptop Acer Aspire 7 A715-76G-5806,N/A,N/A,N/A,2.1 kg,N/A,N/A,N/A,15.6 inches,Wi-Fi 6E (802.11ax),cellphones.com.vn,380,laptops,20,http://cellphones.com.vn/laptop-acer-aspire-7-a715-76g-5806.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_509_22_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_509_22_.png
74288,Laptop ASUS Vivobook 14 X1404ZA-NK386W,9690000.0,11990000.0,0,0,"42WHrs, 3S1P, 3-cell Li-ion",Bluetooth 5.3,asus,N/A,N/A,N/A,N/A,N/A,"Intel Core i3-1215U 6 Nhân, 8 Luồng",N/A,N/A,N/A,"Máy, sạc, sách hướng dẫn",Laptop Asus Vivobook 14 X1404ZA-NK386W,N/A,N/A,N/A,1.40 kg,N/A,N/A,N/A,14 inches,Wi-Fi 6E(802.11ax),cellphones.com.vn,380,laptops,20,http://cellphones.com.vn/laptop-asus-vivobook-14-x1404za-nk386w.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_535.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_535.png
82905,Laptop ASUS TUF Gaming F15 FX507ZC4-HN095W,19690000.0,24990000.0,1,5,"56WHrs, 4S1P, 4-cell Li-ion",Bluetooth 5.2,asus,N/A,N/A,N/A,N/A,N/A,"Intel Core i5-12500H 2.5 GHz (18M Cache, up to 4.5 GHz, 12 lõi: 4 P-cores và 8 E-cores)",N/A,N/A,N/A,"Cáp, sạc, sách hướng dẫn sử dụng",Laptop Asus TUF Gaming F15 FX507ZC4-HN095W,N/A,N/A,N/A,2.20 kg,N/A,N/A,N/A,15.6 inches,Wi-Fi 6(802.11ax) (Dual band) 2*2,cellphones.com.vn,380,laptops,22,http://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507zc4-hn095w.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_509_13__1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_509_13__1.png
84698,Laptop Masstel E140 Celeron,3590000.0,7990000.0,2,4,37 Wh,N/A,masstel,N/A,N/A,N/A,N/A,N/A,"Intel Celeron N4120 1.1 Ghz (upto 2.6 GHz , 4 lõi / 4 luồng)",N/A,N/A,N/A,"Cáp, sạc, sách HDSD",Laptop Masstel E140 Celeron,N/A,N/A,N/A,1.39 kg,N/A,N/A,N/A,14 inches,Wi-Fi 4 (802.11 b/g/n),cellphones.com.vn,380,laptops,55,http://cellphones.com.vn/laptop-masstel-e140.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_8__4_54.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_8__4_54.png
89077,Laptop ASUS Vivobook S 15 S5507QA-MA092WS Copilot+ X Plus,23690000.0,26990000.0,1,5,"70WHrs, 3S1P, 3-cell Li-ion",Bluetooth 5.4,asus,N/A,N/A,N/A,N/A,N/A,Snapdragon X Plus X1P 42 100 up to 3.4GHz,N/A,N/A,N/A,"Bộ nguồn, sách hdsd, máy",N/A,N/A,N/A,N/A,1.42 kg,N/A,N/A,N/A,15.6 inches,Wi-Fi 7(802.11be) (Tri-band)2*2,cellphones.com.vn,380,laptops,13,http://cellphones.com.vn/laptop-asus-vivobook-s-15-s5507qa-ma092ws-copilot-x-plus.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_633.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_633.png
64741,Laptop MSI Modern 15 B7M-238VN,11690000.0,16990000.0,2,5,39.3Whr 3 Cell,Bluetooth 5.2,msi,N/A,N/A,N/A,N/A,N/A,"AMD Ryzen 7 7730U  (2.0 GHz up to 4.3 GHz, 8 lõi / 16 luồng, 24 MB)",N/A,N/A,N/A,N/A,Laptop MSI Modern 15 B7M-238VN,N/A,N/A,N/A,1.75 kg,N/A,N/A,N/A,15.6 inches,Wifi 6E 802.11ax,cellphones.com.vn,380,laptops,32,http://cellphones.com.vn/laptop-msi-modern-15-b7m-238vn.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-19t173614.213.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-19t173614.213.png
